"chunk_id","doc_id","dept","dept_name","source_type","title","section_path","chunk_text","source_url","source_board","source_record_id","crawled_at","missing_fields","metadata_json"
"chunk_00052","doc_3fbb818b4fed","ai_systems","AI시스템학과","person","명현","구성원","[학과] AI시스템학과 [문서] 명현 [섹션] 구성원 [유형] person 이름: 명현 국문명: 명현 영문명: Hyun Myung 직책: 교수 정규화 직책: 겸직교수 그룹: 겸직교수 연구분야: 누락 연구실/위치: 연구실 → 이메일: 누락 전화: 누락 홈페이지: http://urobot.kaist.ac.kr","https://ai-systems.kaist.ac.kr/faculty-adjunct","","ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0006","2026-05-26T13:26:28.610341+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images_adjunct/myung-hyun.jpg""}"
"chunk_00053","doc_019a9b3b3017","ai_systems","AI시스템학과","person","배준우","구성원","[학과] AI시스템학과 [문서] 배준우 [섹션] 구성원 [유형] person 이름: 배준우 국문명: 배준우 영문명: Junwoo Bae 직책: 교수 정규화 직책: 겸직교수 그룹: 겸직교수 연구분야: 누락 연구실/위치: 연구실 → 이메일: 누락 전화: 누락 홈페이지: https://sites.google.com/view/qitkaist","https://ai-systems.kaist.ac.kr/faculty-adjunct","","ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0007","2026-05-26T13:26:28.610341+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images_adjunct/bae-junwoo.jpg""}"
"chunk_00054","doc_ccc31e165040","ai_systems","AI시스템학과","person","배현민","구성원","[학과] AI시스템학과 [문서] 배현민 [섹션] 구성원 [유형] person 이름: 배현민 국문명: 배현민 영문명: Hyunmin Bae 직책: 교수 정규화 직책: 겸직교수 그룹: 겸직교수 연구분야: 누락 연구실/위치: 연구실 → 이메일: 누락 전화: 누락 홈페이지: https://nais.kaist.ac.kr/","https://ai-systems.kaist.ac.kr/faculty-adjunct","","ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0008","2026-05-26T13:26:28.610341+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images_adjunct/bae-hyunmin.jpg""}"
"chunk_00055","doc_4baa8b5535db","ai_systems","AI시스템학과","person","백재일","구성원","[학과] AI시스템학과 [문서] 백재일 [섹션] 구성원 [유형] person 이름: 백재일 국문명: 백재일 영문명: Jaeil Baek 직책: 교수 정규화 직책: 겸직교수 그룹: 겸직교수 연구분야: 누락 연구실/위치: 연구실 → 이메일: 누락 전화: 누락 홈페이지: https://ipc.kaist.ac.kr/","https://ai-systems.kaist.ac.kr/faculty-adjunct","","ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0009","2026-05-26T13:26:28.610341+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images_adjunct/baek-jaeil.jpg""}"
"chunk_00056","doc_e135a3df66c3","ai_systems","AI시스템학과","person","서창호","구성원","[학과] AI시스템학과 [문서] 서창호 [섹션] 구성원 [유형] person 이름: 서창호 국문명: 서창호 영문명: Changho Seo 직책: 교수 정규화 직책: 겸직교수 그룹: 겸직교수 연구분야: 누락 연구실/위치: 서창호 이메일: 누락 전화: 누락 홈페이지: http://csuh.kaist.ac.kr/","https://ai-systems.kaist.ac.kr/faculty-adjunct","","ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0010","2026-05-26T13:26:28.610341+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images_adjunct/seo-changho.jpg""}"
"chunk_00057","doc_50c21a6ee780","ai_systems","AI시스템학과","person","송영민","구성원","[학과] AI시스템학과 [문서] 송영민 [섹션] 구성원 [유형] person 이름: 송영민 국문명: 송영민 영문명: Youngmin Song 직책: 교수 정규화 직책: 겸직교수 그룹: 겸직교수 연구분야: 누락 연구실/위치: 연구실 → 이메일: 누락 전화: 누락 홈페이지: https://www.ymsong.net/","https://ai-systems.kaist.ac.kr/faculty-adjunct","","ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0011","2026-05-26T13:26:28.610341+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images_adjunct/song-youngmin.jpg""}"
"chunk_00058","doc_a34f553b74ce","ai_systems","AI시스템학과","person","신영수","구성원","[학과] AI시스템학과 [문서] 신영수 [섹션] 구성원 [유형] person 이름: 신영수 국문명: 신영수 영문명: Youngsoo Shin 직책: 교수 정규화 직책: 겸직교수 그룹: 겸직교수 연구분야: 누락 연구실/위치: 연구실 → 이메일: 누락 전화: 누락 홈페이지: http://dtlab.kaist.ac.kr/","https://ai-systems.kaist.ac.kr/faculty-adjunct","","ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0013","2026-05-26T13:26:28.610341+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images_adjunct/shin-youngsoo.jpg""}"
"chunk_00059","doc_8f935ce27d32","ai_systems","AI시스템학과","person","심현철","구성원","[학과] AI시스템학과 [문서] 심현철 [섹션] 구성원 [유형] person 이름: 심현철 국문명: 심현철 영문명: Hyunchul Shim 직책: 교수 정규화 직책: 겸직교수 그룹: 겸직교수 연구분야: 누락 연구실/위치: 연구실 → 이메일: 누락 전화: 누락 홈페이지: http://unmanned.kaist.ac.kr/","https://ai-systems.kaist.ac.kr/faculty-adjunct","","ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0014","2026-05-26T13:26:28.610341+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images_adjunct/shim-hyunchul.jpg""}"
"chunk_00060","doc_00a13815fda0","ai_systems","AI시스템학과","person","안희진","구성원","[학과] AI시스템학과 [문서] 안희진 [섹션] 구성원 [유형] person 이름: 안희진 국문명: 안희진 영문명: Heejin Ahn 직책: 교수 정규화 직책: 겸직교수 그룹: 겸직교수 연구분야: 누락 연구실/위치: 연구실 → 이메일: 누락 전화: 누락 홈페이지: https://cis.kaist.ac.kr","https://ai-systems.kaist.ac.kr/faculty-adjunct","","ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0015","2026-05-26T13:26:28.610341+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images_adjunct/ahn-heejin.jpg""}"
"chunk_00061","doc_eb2a0586e2e0","ai_systems","AI시스템학과","person","연구실","구성원","[학과] AI시스템학과 [문서] 연구실 [섹션] 구성원 [유형] person 이름: 연구실 국문명: 연구실 영문명: Ian Oakley 직책: 교수 정규화 직책: 겸직교수 그룹: 겸직교수 연구분야: 누락 연구실/위치: 연구실 → 이메일: 누락 전화: 누락 홈페이지: https://sites.google.com/view/kaist-witlab/","https://ai-systems.kaist.ac.kr/faculty-adjunct","","ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0033","2026-05-26T13:26:28.610341+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images_adjunct/ian-oakley.jpg""}"
"chunk_00062","doc_549cc8bd60e4","ai_systems","AI시스템학과","person","원유집","구성원","[학과] AI시스템학과 [문서] 원유집 [섹션] 구성원 [유형] person 이름: 원유집 국문명: 원유집 영문명: Yujip Won 직책: 교수 정규화 직책: 겸직교수 그룹: 겸직교수 연구분야: 누락 연구실/위치: 연구실 → 이메일: 누락 전화: 누락 홈페이지: https://oslab.kaist.ac.kr","https://ai-systems.kaist.ac.kr/faculty-adjunct","","ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0016","2026-05-26T13:26:28.610341+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images_adjunct/won-yujip.jpg""}"
"chunk_00063","doc_960b3c1b3259","ai_systems","AI시스템학과","person","유민수","구성원","[학과] AI시스템학과 [문서] 유민수 [섹션] 구성원 [유형] person 이름: 유민수 국문명: 유민수 영문명: Minsoo Yoo 직책: 교수 정규화 직책: 겸직교수 그룹: 겸직교수 연구분야: 누락 연구실/위치: 연구실 → 이메일: 누락 전화: 누락 홈페이지: https://sites.google.com/view/kaist-via","https://ai-systems.kaist.ac.kr/faculty-adjunct","","ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0017","2026-05-26T13:26:28.610341+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images_adjunct/yoo-minsoo.jpg""}"
"chunk_00064","doc_55512d007ddf","ai_systems","AI시스템학과","person","유승협","구성원","[학과] AI시스템학과 [문서] 유승협 [섹션] 구성원 [유형] person 이름: 유승협 국문명: 유승협 영문명: Seunghyup Yoo 직책: 교수 정규화 직책: 겸직교수 그룹: 겸직교수 연구분야: 누락 연구실/위치: 연구실 → 이메일: 누락 전화: 누락 홈페이지: http://ioel.kaist.ac.kr","https://ai-systems.kaist.ac.kr/faculty-adjunct","","ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0018","2026-05-26T13:26:28.610341+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images_adjunct/yoo-seunghyup.jpg""}"
"chunk_00065","doc_3f74cb32ab96","ai_systems","AI시스템학과","person","유창동","구성원","[학과] AI시스템학과 [문서] 유창동 [섹션] 구성원 [유형] person 이름: 유창동 국문명: 유창동 영문명: Changdong Yoo 직책: 교수 정규화 직책: 겸직교수 그룹: 겸직교수 연구분야: 누락 연구실/위치: 연구실 → 이메일: 누락 전화: 누락 홈페이지: http://sanctusfactory.com/","https://ai-systems.kaist.ac.kr/faculty-adjunct","","ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0019","2026-05-26T13:26:28.610341+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images_adjunct/yoo-changdong.jpg""}"
"chunk_00066","doc_39f86ad4f27e","ai_systems","AI시스템학과","person","이성주","구성원","[학과] AI시스템학과 [문서] 이성주 [섹션] 구성원 [유형] person 이름: 이성주 국문명: 이성주 영문명: Seongju Lee 직책: 교수 정규화 직책: 겸직교수 그룹: 겸직교수 연구분야: 누락 연구실/위치: 연구실 → 이메일: 누락 전화: 누락 홈페이지: http://miil.kaist.ac.kr/","https://ai-systems.kaist.ac.kr/faculty-adjunct","","ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0020","2026-05-26T13:26:28.610341+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images_adjunct/lee-sangju.jpg""}"
"chunk_00067","doc_00186a60ac05","ai_systems","AI시스템학과","person","이정용","구성원","[학과] AI시스템학과 [문서] 이정용 [섹션] 구성원 [유형] person 이름: 이정용 국문명: 이정용 영문명: Jungyong Lee 직책: 교수 정규화 직책: 겸직교수 그룹: 겸직교수 연구분야: 누락 연구실/위치: 연구실 → 이메일: 누락 전화: 누락 홈페이지: http://adec.kaist.ac.kr/","https://ai-systems.kaist.ac.kr/faculty-adjunct","","ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0021","2026-05-26T13:26:28.610341+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images_adjunct/lee-jungyong.jpg""}"
"chunk_00068","doc_c4cfe75e506a","ai_systems","AI시스템학과","person","장동의","구성원","[학과] AI시스템학과 [문서] 장동의 [섹션] 구성원 [유형] person 이름: 장동의 국문명: 장동의 영문명: Dongui Jang 직책: 교수 정규화 직책: 겸직교수 그룹: 겸직교수 연구분야: 누락 연구실/위치: 연구실 → 이메일: 누락 전화: 누락 홈페이지: http://control.kaist.ac.kr","https://ai-systems.kaist.ac.kr/faculty-adjunct","","ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0022","2026-05-26T13:26:28.610341+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images_adjunct/jang-dongui.jpg""}"
"chunk_00069","doc_b0a92d5e4589","ai_systems","AI시스템학과","person","정명수","구성원","[학과] AI시스템학과 [문서] 정명수 [섹션] 구성원 [유형] person 이름: 정명수 국문명: 정명수 영문명: Myungsoo Jung 직책: 교수 정규화 직책: 겸직교수 그룹: 겸직교수 연구분야: 누락 연구실/위치: 연구실 → 이메일: 누락 전화: 누락 홈페이지: http://camelab.org","https://ai-systems.kaist.ac.kr/faculty-adjunct","","ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0024","2026-05-26T13:26:28.610341+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images_adjunct/jung-myungsoo.jpg""}"
"chunk_00070","doc_481931b68df1","ai_systems","AI시스템학과","person","정혜원","구성원","[학과] AI시스템학과 [문서] 정혜원 [섹션] 구성원 [유형] person 이름: 정혜원 국문명: 정혜원 영문명: Hyewon Jung 직책: 교수 정규화 직책: 겸직교수 그룹: 겸직교수 연구분야: 누락 연구실/위치: 연구실 → 이메일: 누락 전화: 누락 홈페이지: http://iids.kaist.ac.kr","https://ai-systems.kaist.ac.kr/faculty-adjunct","","ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0025","2026-05-26T13:26:28.610341+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images_adjunct/jung-hyewon.jpg""}"
"chunk_00071","doc_cf92f7a4a843","ai_systems","AI시스템학과","person","조성환","구성원","[학과] AI시스템학과 [문서] 조성환 [섹션] 구성원 [유형] person 이름: 조성환 국문명: 조성환 영문명: Sunghwan Cho 직책: 교수 정규화 직책: 겸직교수 그룹: 겸직교수 연구분야: 누락 연구실/위치: 연구실 → 이메일: 누락 전화: 누락 홈페이지: http://ccs.kaist.ac.kr","https://ai-systems.kaist.ac.kr/faculty-adjunct","","ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0026","2026-05-26T13:26:28.610341+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images_adjunct/cho-sunghwan.jpg""}"
"chunk_00072","doc_4a976a606fb7","ai_systems","AI시스템학과","person","최성율","구성원","[학과] AI시스템학과 [문서] 최성율 [섹션] 구성원 [유형] person 이름: 최성율 국문명: 최성율 영문명: Sungyul Choi 직책: 교수 정규화 직책: 겸직교수 그룹: 겸직교수 연구분야: 누락 연구실/위치: 연구실 → 이메일: 누락 전화: 누락 홈페이지: https://qmdl.kaist.ac.kr","https://ai-systems.kaist.ac.kr/faculty-adjunct","","ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0027","2026-05-26T13:26:28.610341+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images_adjunct/choi-sungyul.jpg""}"
"chunk_00073","doc_854601c6dc3d","ai_systems","AI시스템학과","person","최신현","구성원","[학과] AI시스템학과 [문서] 최신현 [섹션] 구성원 [유형] person 이름: 최신현 국문명: 최신현 영문명: Shinhyun Choi 직책: 교수 정규화 직책: 겸직교수 그룹: 겸직교수 연구분야: 누락 연구실/위치: 연구실 → 이메일: 누락 전화: 누락 홈페이지: http://www.shinhyunlab.kaist.ac.kr","https://ai-systems.kaist.ac.kr/faculty-adjunct","","ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0028","2026-05-26T13:26:28.610341+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images_adjunct/choi-shinhyun.jpg""}"
"chunk_00074","doc_ae75b336862b","ai_systems","AI시스템학과","person","최준일","구성원","[학과] AI시스템학과 [문서] 최준일 [섹션] 구성원 [유형] person 이름: 최준일 국문명: 최준일 영문명: Junil Choi 직책: 교수 정규화 직책: 겸직교수 그룹: 겸직교수 연구분야: 누락 연구실/위치: 연구실 → 이메일: 누락 전화: 누락 홈페이지: https://www.icl.kaist.ac.kr/","https://ai-systems.kaist.ac.kr/faculty-adjunct","","ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0029","2026-05-26T13:26:28.610341+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images_adjunct/choi-junil.jpg""}"
"chunk_00075","doc_b111ed6774bd","ai_systems","AI시스템학과","person","최진석","구성원","[학과] AI시스템학과 [문서] 최진석 [섹션] 구성원 [유형] person 이름: 최진석 국문명: 최진석 영문명: Jinseok Choi 직책: 교수 정규화 직책: 겸직교수 그룹: 겸직교수 연구분야: 누락 연구실/위치: 연구실 → 이메일: 누락 전화: 누락 홈페이지: https://sic-x.kaist.ac.kr/","https://ai-systems.kaist.ac.kr/faculty-adjunct","","ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0030","2026-05-26T13:26:28.610341+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images_adjunct/choi-jinseok.jpg""}"
"chunk_00076","doc_6f9d50d52a84","ai_systems","AI시스템학과","person","하정석","구성원","[학과] AI시스템학과 [문서] 하정석 [섹션] 구성원 [유형] person 이름: 하정석 국문명: 하정석 영문명: Jungseok Ha 직책: 교수 정규화 직책: 겸직교수 그룹: 겸직교수 연구분야: 누락 연구실/위치: 연구실 → 이메일: 누락 전화: 누락 홈페이지: http://cocoa.kaist.ac.kr","https://ai-systems.kaist.ac.kr/faculty-adjunct","","ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0031","2026-05-26T13:26:28.610341+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images_adjunct/ha-jungseok.jpg""}"
"chunk_00077","doc_807045af83ba","ai_systems","AI시스템학과","person","한인수","구성원","[학과] AI시스템학과 [문서] 한인수 [섹션] 구성원 [유형] person 이름: 한인수 국문명: 한인수 영문명: Insu Han 직책: 교수 정규화 직책: 겸직교수 그룹: 겸직교수 연구분야: 누락 연구실/위치: 연구실 → 이메일: 누락 전화: 누락 홈페이지: https://flexml.kaist.ac.kr/","https://ai-systems.kaist.ac.kr/faculty-adjunct","","ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0032","2026-05-26T13:26:28.610341+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images_adjunct/insu-han.jpg""}"
"chunk_00078","doc_062fd91e099d","ai_systems","AI시스템학과","person","권지민","구성원","[학과] AI시스템학과 [문서] 권지민 [섹션] 구성원 [유형] person 이름: 권지민 국문명: 권지민 영문명: Jimin Kwon 직책: 권지민 교수 정규화 직책: 전임교수 그룹: 전임교수 연구분야: 누락 연구실/위치: 연구실 홈페이지 이메일: 누락 전화: 누락 홈페이지: https://dsil.kaist.ac.kr/","https://ai-systems.kaist.ac.kr/faculty-fulltime","","ai_systems_faculty_fulltime_faculty-fulltime_e6293a17b3_e6293a17__item_0001","2026-05-26T13:26:24.188231+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images/jiminkwon.jpg""}"
"chunk_00079","doc_4c4ffabbbfa3","ai_systems","AI시스템학과","person","문재균","구성원","[학과] AI시스템학과 [문서] 문재균 [섹션] 구성원 [유형] person 이름: 문재균 국문명: 문재균 영문명: Jaekyun Moon 직책: 문재균 교수 정규화 직책: 전임교수 그룹: 전임교수 연구분야: 누락 연구실/위치: 연구실 홈페이지 이메일: 누락 전화: 누락 홈페이지: http://comstolab.kaist.ac.kr/","https://ai-systems.kaist.ac.kr/faculty-fulltime","","ai_systems_faculty_fulltime_faculty-fulltime_e6293a17b3_e6293a17__item_0002","2026-05-26T13:26:24.188231+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images/jaekyunmun.jpg""}"
"chunk_00080","doc_fd84d5b3e581","ai_systems","AI시스템학과","person","이슬기","구성원","[학과] AI시스템학과 [문서] 이슬기 [섹션] 구성원 [유형] person 이름: 이슬기 국문명: 이슬기 영문명: Seulki Lee 직책: 이슬기 교수 정규화 직책: 전임교수 그룹: 전임교수 연구분야: 누락 연구실/위치: 연구실 홈페이지 이메일: 누락 전화: 누락 홈페이지: https://sites.google.com/view/embeddedai","https://ai-systems.kaist.ac.kr/faculty-fulltime","","ai_systems_faculty_fulltime_faculty-fulltime_e6293a17b3_e6293a17__item_0003","2026-05-26T13:26:24.188231+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images/seulkilee.jpg""}"
"chunk_00081","doc_b067196ca607","ai_systems","AI시스템학과","person","이영주","구성원","[학과] AI시스템학과 [문서] 이영주 [섹션] 구성원 [유형] person 이름: 이영주 국문명: 이영주 영문명: Youngjoo Lee 직책: 이영주 교수 정규화 직책: 전임교수 그룹: 전임교수 연구분야: 누락 연구실/위치: 연구실 홈페이지 이메일: 누락 전화: 누락 홈페이지: https://sites.google.com/view/epiclab","https://ai-systems.kaist.ac.kr/faculty-fulltime","","ai_systems_faculty_fulltime_faculty-fulltime_e6293a17b3_e6293a17__item_0004","2026-05-26T13:26:24.188231+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images/youngjoolee.jpg""}"
"chunk_00082","doc_74a7526af22d","ai_systems","AI시스템학과","person","정완영","구성원","[학과] AI시스템학과 [문서] 정완영 [섹션] 구성원 [유형] person 이름: 정완영 국문명: 정완영 영문명: Wanyeong Jung 직책: 정완영 교수 정규화 직책: 전임교수 그룹: 전임교수 연구분야: 누락 연구실/위치: 연구실 홈페이지 이메일: 누락 전화: 누락 홈페이지: https://seed.kaist.ac.kr","https://ai-systems.kaist.ac.kr/faculty-fulltime","","ai_systems_faculty_fulltime_faculty-fulltime_e6293a17b3_e6293a17__item_0005","2026-05-26T13:26:24.188231+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images/wanyeongjung.jpg""}"
"chunk_00083","doc_1c1e10b5a522","ai_systems","AI시스템학과","person","제민규","구성원","[학과] AI시스템학과 [문서] 제민규 [섹션] 구성원 [유형] person 이름: 제민규 국문명: 제민규 영문명: Minkyu Je 직책: 제민규 교수 정규화 직책: 전임교수 그룹: 전임교수 연구분야: 누락 연구실/위치: 연구실 홈페이지 이메일: 누락 전화: 누락 홈페이지: https://impact.kaist.ac.kr/","https://ai-systems.kaist.ac.kr/faculty-fulltime","","ai_systems_faculty_fulltime_faculty-fulltime_e6293a17b3_e6293a17__item_0006","2026-05-26T13:26:24.188231+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images/minkyuje.jpg""}"
"chunk_00084","doc_49886c4ff0be","ai_systems","AI시스템학과","person","최정우","구성원","[학과] AI시스템학과 [문서] 최정우 [섹션] 구성원 [유형] person 이름: 최정우 국문명: 최정우 영문명: Jungwoo Choi 직책: 최정우 교수 정규화 직책: 전임교수 그룹: 전임교수 연구분야: 누락 연구실/위치: 연구실 홈페이지 이메일: 누락 전화: 누락 홈페이지: http://sound.kaist.ac.kr","https://ai-systems.kaist.ac.kr/faculty-fulltime","","ai_systems_faculty_fulltime_faculty-fulltime_e6293a17b3_e6293a17__item_0007","2026-05-26T13:26:24.188231+00:00","email, phone, research_area","{""image_url"": ""https://ai-systems.kaist.ac.kr/images/jungwoochoi.jpg""}"
"chunk_00085","doc_975b5da7beda","aic","AI컴퓨팅학과","admission","(KAIST석사재학생) 석박사 통합과정","지원 자격","[학과] AI컴퓨팅학과 [문서] (KAIST석사재학생) 석박사 통합과정 [섹션] 지원 자격 [유형] admission (KAIST석사재학생) 석박사 통합과정 과정: (KAIST석사재학생) 석박사 통합과정 지원 자격: 한국과학기술원 석사과정을 1학기만 이수한 자 (2학기 이상 이수자는 자격 없음)","https://aic.kaist.ac.kr/#/admission-grad","","aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0004","2026-05-26T13:24:49.378406+00:00","schedule_date","{""admission_type"": ""admission_eligibility"", ""source_sheet"": ""admission_clean""}"
"chunk_00086","doc_975b5da7beda","aic","AI컴퓨팅학과","admission","(KAIST석사재학생) 석박사 통합과정","지원 자격","[학과] AI컴퓨팅학과 [문서] (KAIST석사재학생) 석박사 통합과정 [섹션] 지원 자격 [유형] admission (KAIST석사재학생) 석박사 통합과정 한국과학기술원 석사과정을 1학기만 이수한 자 (2학기 이상 이수자는 자격 없음)","https://aic.kaist.ac.kr/#/admission-grad","","aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0032","2026-05-26T13:24:49.378406+00:00","schedule_date","{""admission_type"": ""admission_eligibility"", ""source_sheet"": ""admission_clean""}"
"chunk_00087","doc_902f43c372e0","aic","AI컴퓨팅학과","admission","1단계 합격자 발표","2026학년도 가을학기 입학 (KAIST 학사 재학생 대상)학·석박통합연계과정 및 (KAIST 석사과정 재학생 대상) 석사·박사학위통합과정 입학전형 일정표","[학과] AI컴퓨팅학과 [문서] 1단계 합격자 발표 [섹션] 2026학년도 가을학기 입학 (KAIST 학사 재학생 대상)학·석박통합연계과정 및 (KAIST 석사과정 재학생 대상) 석사·박사학위통합과정 입학전형 일정표 [유형] admission 1단계 합격자 발표 구분: 1단계 합격자 발표 지원일정: 2026. 05. 14(목) 14:00 이후 접수방법: KAIST 입시시스템 (https://gradapply.kaist.ac.kr 합격자발표) 개인별 2단계 전형 일정 및 장소 확인(입시시스템을 통하여 공지) 일정/날짜: 2026-05-14","https://aic.kaist.ac.kr/#/admission-grad","","aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0011","2026-05-26T13:24:49.378406+00:00","","{""admission_type"": ""admission_eligibility"", ""source_sheet"": ""admission_clean""}"
"chunk_00088","doc_f476a92787de","aic","AI컴퓨팅학과","admission","2단계 전형(면접)","2026학년도 가을학기 입학 (KAIST 학사 재학생 대상)학·석박통합연계과정 및 (KAIST 석사과정 재학생 대상) 석사·박사학위통합과정 입학전형 일정표","[학과] AI컴퓨팅학과 [문서] 2단계 전형(면접) [섹션] 2026학년도 가을학기 입학 (KAIST 학사 재학생 대상)학·석박통합연계과정 및 (KAIST 석사과정 재학생 대상) 석사·박사학위통합과정 입학전형 일정표 [유형] admission 2단계 전형(면접) 구분: 2단계 전형(면접) 지원일정: 2026. 05. 16(토) ~ 05. 26(화) 접수방법: - 일정/날짜: 2026-05-16","https://aic.kaist.ac.kr/#/admission-grad","","aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0012","2026-05-26T13:24:49.378406+00:00","","{""admission_type"": ""admission_eligibility"", ""source_sheet"": ""admission_clean""}"
"chunk_00089","doc_3613bb6b2d01","aic","AI컴퓨팅학과","admission","KAIST 장학생","국비 장학생","[학과] AI컴퓨팅학과 [문서] KAIST 장학생 [섹션] 국비 장학생 [유형] admission KAIST 장학생 학생 교육경비를 지도교수의 연구비에서 지원하는 제도로 입학 시 학생은 교육경비를 지원하는 교수의 지도학생이 되므로 교수의 전공에 따라 학생의 전공분야가 제한될 수 있습니다.","https://aic.kaist.ac.kr/#/admission-grad","","aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0027","2026-05-26T13:24:49.378406+00:00","schedule_date","{""admission_type"": ""scholarship"", ""source_sheet"": ""admission_clean""}"
"chunk_00090","doc_4de18c6d2187","aic","AI컴퓨팅학과","admission","국비 장학생","학생 구분","[학과] AI컴퓨팅학과 [문서] 국비 장학생 [섹션] 학생 구분 [유형] admission 국비 장학생 학생 교육경비의 일부를 정부재원으로 지원하는 제도입니다.","https://aic.kaist.ac.kr/#/admission-grad","","aic_admission_grad_대학원과정 입학 안내_24d7eba845_24d7eba8__item_0026","2026-05-26T13:24:49.378406+00:00","schedule_date","{""admission_type"": ""scholarship"", ""source_sheet"": ""admission_clean""}"
